,CSVID,タイトル1,タイトル1内リンク文字1,リンク先,タイトル1内リンク文字2,リンク先,タイトル1内リンク文字3,リンク先,タイトル1内リンク文字4,リンク先,タイトル2,タイトル2内リンク文字1,リンク先,タイトル2内リンク文字2,リンク先,開催日,地域,対象,申込受付状況,詳細,詳細リンク先
1,22_1,"●経営支援セミナー
「接遇・おもてなしセミナー」
会場：蒜山ジャージーランド
講師：中川真弓氏
 （キャリアプランニング）",キャリアプランニング,http://www.capla.co.jp/,,,,,,,,,,,,"3/7(月)
13:30～17:00",蒜山,"事業主
就業者
求職者",終了,omotenashi-hiruzen.pdf,
1,22_2,"●経営支援セミナー
「B級グルメ先進地に学ぶ」
ご当地B級グルメでまちおこしと
ブランド戦略
会場：休暇村　蒜山高原
講師：渡辺英彦氏
（富士宮やきそば学会会長）",富士宮やきそば学会,http://www.umya-yakisoba.com/,,,,,,,,,,,,"2/28(月)
15:00～17:00",蒜山,"事業主
就業者
求職者",終了,gotouchi.pdf,
1,22_3,"●真庭地区景観形成セミナー
「蒜山地区」「久世地区」「勝山地区」
各地区３部構成でセミナーを行います。
①フィールドワーク　②講義　③ディスカッション",,,,,,,,,"「景観と観光」
観光資源としての景観
会場：蒜山振興局
講師：田邊寛子氏
（まちひとこと総合計画室代表） ",田邊寛子氏,http://d.hatena.ne.jp/hirokoTANABE/,まちひとこと総合計画室,http://www.tanabe-consul.jp/machihitokoto/,"2/16(水)
13:00～16:30",蒜山,"事業主
就業者
求職者",終了,maniwa-keikan.pdf,
1,22_4,"●真庭地区景観形成セミナー
「蒜山地区」「久世地区」「勝山地区」
各地区３部構成でセミナーを行います。
①フィールドワーク　②講義　③ディスカッション",,,,,,,,,"「久世商店街と旧遷喬小学校」
地域資源を活かしたまちづくり
会場：久世エスパス
講師：田邊寛子氏
（まちひとこと総合計画室代表）",田邊寛子氏,http://d.hatena.ne.jp/hirokoTANABE/,まちひとこと総合計画室,http://www.tanabe-consul.jp/machihitokoto/,"2/17(木)
11:00～15:30",久世,"事業主
就業者
求職者",終了,maniwa-keikan.pdf,
1,22_5,"●真庭地区景観形成セミナー
「蒜山地区」「久世地区」「勝山地区」
各地区３部構成でセミナーを行います。
①フィールドワーク　②講義　③ディスカッション",,,,,,,,,"「アートと文化と生活」
景観事業の今後の展開
会場：文化往来館ひしお
講師：秋元雄史氏
（金沢21世紀美術館館長）",金沢21世紀美術館,http://www.kanazawa21.jp/,,,"2/18(金)
13:30～17:00",勝山,"事業主
就業者
求職者",終了,maniwa-keikan.pdf,
1,22_6,"●経営支援セミナー
「事業経営を考える」
会場：蒜山振興局
講師：藤田悠久雄氏",,,,,,,,,,,,,,"2/3(木)
14:00～16:00",蒜山,事業主,終了,keiei-hiruzen.pdf,
1,22_7,"●「ITスキルアップセミナー2011」（中級講座）
会場：勝山文化センター研修室①②③、
 　　　　落合公民館④⑤⑥ 
講師：株式会社ランネット",株式会社ランネット,http://www.lannet-inc.co.jp/,,,,,,,①ワード（写真を使ってチラシ作成）,,,,,"2/4(金)
13:30～16:30",勝山,求職者,終了,itskill-2011.pdf,
1,22_8,"●「ITスキルアップセミナー2011」（中級講座）
会場：勝山文化センター研修室①②③、
 　　　　落合公民館④⑤⑥ 
講師：株式会社ランネット",株式会社ランネット,http://www.lannet-inc.co.jp/,,,,,,,②エクセル（関数・スケジュール作成）,,,,,"2/8（火）
13:30～16:30",勝山,求職者,終了,itskill-2011.pdf,
1,22_9,"●「ITスキルアップセミナー2011」（中級講座）
会場：勝山文化センター研修室①②③、
 　　　　落合公民館④⑤⑥ 
講師：株式会社ランネット",株式会社ランネット,http://www.lannet-inc.co.jp/,,,,,,,③エクセル（表作成と印刷）,,,,,"2/10(木)
13:30～16:30",勝山,求職者,終了,itskill-2011.pdf,
1,22_10,"●「ITスキルアップセミナー2011」（中級講座）
会場：勝山文化センター研修室①②③、
 　　　　落合公民館④⑤⑥ 
講師：株式会社ランネット",株式会社ランネット,http://www.lannet-inc.co.jp/,,,,,,,④ワード（表を使って報告書作成）,,,,,"2/9(水)
13:30～16:30",落合,求職者,終了,itskill-2011.pdf,
1,22_11,"●「ITスキルアップセミナー2011」（中級講座）
会場：勝山文化センター研修室①②③、
 　　　　落合公民館④⑤⑥ 
講師：株式会社ランネット",株式会社ランネット,http://www.lannet-inc.co.jp/,,,,,,,⑤エクセル（グラフ作成・データ管理）,,,,,"2/14(月)
13:30～16:30",落合,求職者,終了,itskill-2011.pdf,
1,22_12,"●「ITスキルアップセミナー2011」（中級講座）
会場：勝山文化センター研修室①②③、
 　　　　落合公民館④⑤⑥ 
講師：株式会社ランネット",株式会社ランネット,http://www.lannet-inc.co.jp/,,,,,,,⑥エクセル（関数・表作成）,,,,,"2/15(火)
13:30～16:30",落合,求職者,終了,itskill-2011.pdf,
1,22_13,"●特産品販売力向上セミナー
 ビジネスモデルで考える販売力向上戦略
会場：久世公民館
講師：北埜修司氏（禾の人代表取締役）",禾の人,http://www.kanoto.co.jp/,,,,,,,①農業に経営の視点を,,,,,"1/14(金)
14:00～17:00",久世,"事業主
就業者
求職者",終了,hanbaikakudai.pdf,
1,22_14,"●特産品販売力向上セミナー
 ビジネスモデルで考える販売力向上戦略
会場：久世公民館
講師：北埜修司氏（禾の人代表取締役）",禾の人,http://www.kanoto.co.jp/,,,,,,,②農業モデルの事例検討,,,,,"1/21(金)
14:00～17:00",久世,"事業主
就業者
求職者",終了,hanbaikakudai.pdf,
1,22_15,"●特産品販売力向上セミナー
 ビジネスモデルで考える販売力向上戦略
会場：久世公民館
講師：北埜修司氏（禾の人代表取締役）",禾の人,http://www.kanoto.co.jp/,,,,,,,③真庭農業の未来のために,,,,,"1/28(金)
14:00～17:00",久世,"事業主
就業者
求職者",終了,hanbaikakudai.pdf,
1,22_16,"●特産品販売力向上セミナー
 マーケティング発想で考える農業とは？
会場：久世エスパス①
講師：北埜修司氏（禾の人代表取締役）",禾の人,http://www.kanoto.co.jp/,,,,,,,①農業はビジネスだ！？,,,,,"1/15(土)
18:00～21:00",久世,"求職者
就業者
事業主",終了,hanbaiikusei.pdf
1,22_17,"●特産品販売力向上セミナー
 マーケティング発想で考える農業とは？
会場：久世公民館②③
講師：北埜修司氏（禾の人代表取締役）",禾の人,http://www.kanoto.co.jp/,,,,,,,②農業モデルの事例を学ぶ,,,,,"1/22(土)
18:00～21:00",久世,"求職者
就業者
事業主",終了,hanbaiikusei.pdf
1,22_18,"●特産品販売力向上セミナー
 マーケティング発想で考える農業とは？
会場：久世公民館②③
講師：北埜修司氏（禾の人代表取締役）",禾の人,http://www.kanoto.co.jp/,,,,,,,③真庭農業の未来のために,,,,,"1/29(土)
18:00～21:00",久世,"求職者
就業者
事業主",終了,hanbaiikusei.pdf
1,22_19,"●農業経営基礎セミナー
農業を始めよう！農家の課外授業
会場：久世エスパス①",,,,,,,,,"①有機農業はわたしの生きざま
講師：専業農家　田中真弥氏",,,,,"1/15(土)
14:00～17:00",久世,"求職者
／就農
予定者",終了,nougyoukeiei.pdf
1,22_20,"●農業経営基礎セミナー
農業を始めよう！農家の課外授業
会場：久世公民館②③",,,,,,,,,"②受け継ぐべきもの変えていくもの
講師：専業農家　北野忠清氏
（水なすの北野農園）",水なすの北野農園,http://www.kitanofarm.com/,,,"1/22(土)
14:00～17:00",久世,"求職者
／就農
予定者",終了,nougyoukeiei.pdf
1,22_21,"●農業経営基礎セミナー
農業を始めよう！農家の課外授業
会場：久世公民館②③",,,,,,,,,"③やりゃーできる！？
ひよっ子農民奮闘記
講師：専業農家　中山妃奈氏",,,,,"1/29(土)
14:00～17:00",久世,"求職者
／就農
予定者",終了,nougyoukeiei.pdf
1,22_22,"●景観とデザインによるまちづくりセミナー
会場：湯原支局、湯原ふれあいセンター
講師：山田晃三氏（SDA協会理事）
 　　　　岩本弘光氏
 　　　　（岡山県立大学建築デザインコース教授）
 　　　　坂手修三氏
 　　　　（SDA協会中国地区副代表幹事）",SDA協会,http://www.sign.or.jp/,岡山県立大学建築デザインコース,http://www.dgn.oka-pu.ac.jp/,,,,,①地域景観の魅力とブランドデザイン,,,,,"12/18(土)
13:00～16:00",湯原,"事業主
就業者
求職者",終了,keikan-yubara.pdf
1,22_23,"●景観とデザインによるまちづくりセミナー
会場：湯原支局、湯原ふれあいセンター
講師：山田晃三氏（SDA協会理事）
 　　　　岩本弘光氏
 　　　　（岡山県立大学建築デザインコース教授）
 　　　　坂手修三氏
 　　　　（SDA協会中国地区副代表幹事）",SDA協会,http://www.sign.or.jp/,岡山県立大学建築デザインコース,http://www.dgn.oka-pu.ac.jp/,,,,,"②地域の魅力再発見
フィールドワーク前半・後半",,,,,"12/19（日）
9:00～16:00",湯原,"事業主
就業者
求職者",終了,keikan-yubara.pdf
1,22_24,"●景観とデザインによるまちづくりセミナー
会場：湯原支局、湯原ふれあいセンター
講師：山田晃三氏（SDA協会理事）
 　　　　岩本弘光氏
 　　　　（岡山県立大学建築デザインコース教授）
 　　　　坂手修三氏
 　　　　（SDA協会中国地区副代表幹事）",SDA協会,http://www.sign.or.jp/,岡山県立大学建築デザインコース,http://www.dgn.oka-pu.ac.jp/,,,,,"②地域の魅力再発見
フィールドワーク前半・後半",,,,,"1/15（土）
9:00～16:00",湯原,"事業主
就業者
求職者",終了,keikan-yubara.pdf
1,22_25,"●景観とデザインによるまちづくりセミナー
会場：湯原支局、湯原ふれあいセンター
講師：山田晃三氏（SDA協会理事）
 　　　　岩本弘光氏
 　　　　（岡山県立大学建築デザインコース教授）
 　　　　坂手修三氏
 　　　　（SDA協会中国地区副代表幹事）",SDA協会,http://www.sign.or.jp/,岡山県立大学建築デザインコース,http://www.dgn.oka-pu.ac.jp/,,,,,③景観とデザインによるまちづくり,,,,,"1/30（日）
13:00～16:00",湯原,"事業主
就業者
求職者",終了,keikan-yubara.pdf
1,22_26,"●農林産物生産技術向上
有機農業セミナー
会場：久世公民館、久世エスパス
講師：小祝政明氏（ジャパンバイオファーム代表取締役）",ジャパンバイオファーム,http://www.japanbiofarm.com/,,,,,,,#NAME?,,,,,"11/21(日)
10:00～15:00",久世,"事業主
就業者
求職者",終了,yuuki.pdf
1,22_27,"●農林産物生産技術向上
有機農業セミナー
会場：久世公民館、久世エスパス
講師：小祝政明氏（ジャパンバイオファーム代表取締役）",ジャパンバイオファーム,http://www.japanbiofarm.com/,,,,,,,#NAME?,,,,,"12/11(土)
13:00～17:00",久世,"事業主
就業者
求職者",終了,yuuki.pdf
1,22_28,"●農林産物生産技術向上
有機農業セミナー
会場：久世公民館、久世エスパス
講師：小祝政明氏（ジャパンバイオファーム代表取締役）",ジャパンバイオファーム,http://www.japanbiofarm.com/,,,,,,,#NAME?,,,,,"1/15(土)
13:00～17:00",久世,"事業主
就業者
求職者",終了,yuuki.pdf
1,22_29,"●観光資源開発プランナー育成セミナー
会場：勝山文化センター
講師：石村隆男氏（大山王国理事長）
　　　　柄木孝志氏（大山王国理事）
　　　　幸形ノブユキ氏（大山王国副理事長）",大山王国,http://www.daisenking.net/,,,,,,,①観光資源開発の基本、物語作りについて,,,,,"12/3(金)
14:00～16:00",勝山,"求職者
就業者",終了,planner.pdf
1,22_30,"●観光資源開発プランナー育成セミナー
会場：勝山文化センター
講師：石村隆男氏（大山王国理事長）
　　　　柄木孝志氏（大山王国理事）
　　　　幸形ノブユキ氏（大山王国副理事長）",,,,,,,,,"②【実践】ネットによる情報発信
（写真の撮り方／文章の書き方／会場周辺の取材／ブログアップ）",,,,,"12/9(木)
13:00～17:00",勝山,"求職者
就業者",終了,planner.pdf
1,22_31,"●観光資源開発プランナー育成セミナー
会場：勝山文化センター
講師：石村隆男氏（大山王国理事長）
　　　　柄木孝志氏（大山王国理事）
　　　　幸形ノブユキ氏（大山王国副理事長）",,,,,,,,,③観光情報発信などの本質について,,,,,"12/15(水)
14:00～16:00",勝山,"求職者
就業者",終了,planner.pdf
1,22_32,"★相談会（大阪）
おかやま晴れの国ぐらし相談デスク",,,,,,,,,,,,,,"11/6（土）
10:00～15:00",大阪,"求職者
就業者
事業主",終了,,http://www.pref.okayama.jp/kikaku/chishin/uij/h22/desk/index.html
1,22_33,"●体験型観光プログラム
インストラクター育成セミナー
講師：鶴田浩一郎氏（ジャパン・オンパク代表理事）
　　　　加藤せい子氏（吉備野工房ちみち理事長）",ジャパン・オンパク,http://japan.onpaku.jp/,加藤せい子氏,http://blog.canpan.info/kibino/,吉備野工房ちみち,http://www.chimichi.org/,,,"①事例「オンパクを知る」
会場：湯原ふれあいセンター",,,,,"11/9(火)
10:00～17:00 ",湯原,"求職者
在職者",終了,yubara-gr.pdf,
1,22_34,"●体験型観光プログラム
インストラクター育成セミナー
講師：鶴田浩一郎氏（ジャパン・オンパク代表理事）
　　　　加藤せい子氏（吉備野工房ちみち理事長）",ジャパン・オンパク,http://japan.onpaku.jp/,加藤せい子氏,http://blog.canpan.info/kibino/,吉備野工房ちみち,http://www.chimichi.org/,,,"②プログラム体験　（みちくさ小道）
湯原支局集合8:00／終了19:00　",,,,,"11/17(水)
8:00～19:00",湯原,"求職者
在職者",終了,yubara-gr.pdf,
1,22_35,"●体験型観光プログラム
インストラクター育成セミナー
講師：鶴田浩一郎氏（ジャパン・オンパク代表理事）
　　　　加藤せい子氏（吉備野工房ちみち理事長）",ジャパン・オンパク,http://japan.onpaku.jp/,加藤せい子氏,http://blog.canpan.info/kibino/,吉備野工房ちみち,http://www.chimichi.org/,,,"③まにわのプログラムを企画する
会場：湯原ふれあいセンター",,,,,"12/2（木）
14:00～17:00",湯原,"求職者
在職者",終了,yubara-gr.pdf,
1,22_36,"●体験型観光プログラム
経営支援セミナー 
講師：大社充氏（グローバルキャンパス理事長）
　　　　加藤せい子氏（吉備野工房ちみち理事長）",グローバルキャンパス,http://globalcampus.or.jp/index.html,ジャパン・オンパク,http://japan.onpaku.jp/,加藤せい子氏,http://blog.canpan.info/kibino/,吉備野工房ちみち,http://www.chimichi.org/,"①着地型観光モデルを学ぶ
会場：湯原支局",,,,,"10/29(金)
14:00～17:00",湯原,事業主,終了,yubara-keiei.pdf,
1,22_37,"●体験型観光プログラム
経営支援セミナー 
講師：大社充氏（グローバルキャンパス理事長）
　　　　加藤せい子氏（吉備野工房ちみち理事長）",グローバルキャンパス,http://globalcampus.or.jp/index.html,ジャパン・オンパク,http://japan.onpaku.jp/,加藤せい子氏,http://blog.canpan.info/kibino/,吉備野工房ちみち,http://www.chimichi.org/,"②事例「オンパクを知る」
会場：湯原ふれあいセンター",,,,,"11/8(月)
14:00～17:00",湯原,事業主,終了,yubara-keiei.pdf,
1,22_38,"●体験型観光プログラム
経営支援セミナー 
講師：大社充氏（グローバルキャンパス理事長）
　　　　加藤せい子氏（吉備野工房ちみち理事長）",グローバルキャンパス,http://globalcampus.or.jp/index.html,ジャパン・オンパク,http://japan.onpaku.jp/,加藤せい子氏,http://blog.canpan.info/kibino/,吉備野工房ちみち,http://www.chimichi.org/,"③まにわのプログラムを企画する
会場：湯原ふれあいセンター",,,,,"12/1（水）
14:00～17:00",湯原,事業主,終了,yubara-keiei.pdf,
1,22_39,"●特産品開発シリーズ
商品開発セミナー（特産品・加工品）　中級
講師：鳥巣研二氏（キースタッフ代表取締役）
 　　　　本間恵津子氏（キースタッフアドバイザー）",鳥巣研二氏,http://keystaff.seesaa.net/,キースタッフ,http://keystaff.seesaa.net/,,,,,"①地域の食と農ビジネス
会場：勝山文化センター",,,,,"11/5(金）
13:00～17:00",勝山,事業主,終了,tokusan-cyukyuset.pdf,
1,22_40,"●特産品開発シリーズ
商品開発セミナー（特産品・加工品）　中級
講師：鳥巣研二氏（キースタッフ代表取締役）
 　　　　本間恵津子氏（キースタッフアドバイザー）",鳥巣研二氏,http://keystaff.seesaa.net/,キースタッフ,http://keystaff.seesaa.net/,,,,,"②やさしい商品開発の手順
会場：木材ふれあい会館",,,,,"11/29(月)
13:00～17:00",勝山,事業主,終了,tokusan-cyukyuset.pdf,
1,22_41,"●特産品開発シリーズ
商品開発セミナー（特産品・加工品）　中級
講師：鳥巣研二氏（キースタッフ代表取締役）
 　　　　本間恵津子氏（キースタッフアドバイザー）",鳥巣研二氏,http://keystaff.seesaa.net/,キースタッフ,http://keystaff.seesaa.net/,,,,,"③販路拡大
会場：木材ふれあい会館",,,,,"12/17(金)
13:00～17:00",勝山,事業主,終了,tokusan-cyukyuset.pdf,
1,22_42,"●特産品開発シリーズ　
 商品開発セミナー（特産品・加工品）　初級
講師：鳥巣研二氏（キースタッフ代表取締役）
 　　　　本間恵津子氏（キースタッフアドバイザー）",鳥巣研二氏,http://keystaff.seesaa.net/,キースタッフ,http://keystaff.seesaa.net/,,,,,"①地域の食と農ビジネス
会場：勝山文化センター",,,,,"11/6(土）
13:00～17:00",勝山,"求職者
在職者",終了,tokusan-shokyuset.pdf,
1,22_43,"●特産品開発シリーズ　
 商品開発セミナー（特産品・加工品）　初級
講師：鳥巣研二氏（キースタッフ代表取締役）
 　　　　本間恵津子氏（キースタッフアドバイザー）",鳥巣研二氏,http://keystaff.seesaa.net/,キースタッフ,http://keystaff.seesaa.net/,,,,,"②やさしい商品開発の手順
会場：木材ふれあい会館",,,,,"11/28(日)
13:00～17:00",勝山,"求職者
在職者",終了,tokusan-shokyuset.pdf,
1,22_44,"●特産品開発シリーズ　
 商品開発セミナー（特産品・加工品）　初級
講師：鳥巣研二氏（キースタッフ代表取締役）
 　　　　本間恵津子氏（キースタッフアドバイザー）",鳥巣研二氏,http://keystaff.seesaa.net/,キースタッフ,http://keystaff.seesaa.net/,,,,,"③販路拡大
会場：木材ふれあい会館",,,,,"12/18(土)
13:00～17:00",勝山,"求職者
在職者",終了,tokusan-shokyuset.pdf,
1,22_45,"●「ITスキルアップセミナー」（後半・中級講座）
会場：勝山文化センター研修室
講師：株式会社ランネット",株式会社ランネット,http://www.lannet-inc.co.jp/,,,,,,,①ワード中級（宛名ラベル文章　他）,,,,,"11/16(火)
18:30～",勝山,求職者,終了,it-skillb.pdf,
1,22_46,"●「ITスキルアップセミナー」（後半・中級講座）
会場：勝山文化センター研修室
講師：株式会社ランネット",株式会社ランネット,http://www.lannet-inc.co.jp/,,,,,,,②ワード中級（報告書作成　他）,,,,,"11/17(水）
18:30～",勝山,求職者,終了,it-skillb.pdf,
1,22_47,"●「ITスキルアップセミナー」（後半・中級講座）
会場：勝山文化センター研修室
講師：株式会社ランネット",株式会社ランネット,http://www.lannet-inc.co.jp/,,,,,,,③エクセル中級（表作成・関数　他）,,,,,"11/19(金）
18:30～",勝山,求職者,終了,it-skillb.pdf,
1,22_48,"●「ITスキルアップセミナー」（後半・中級講座）
会場：勝山文化センター研修室
講師：株式会社ランネット",株式会社ランネット,http://www.lannet-inc.co.jp/,,,,,,,④エクセル中級（グラフ作成　他）,,,,,"11/24(水）
",勝山,求職者,終了,it-skillb.pdf
1,22_49,"●「ITスキルアップセミナー」（後半・中級講座）
会場：勝山文化センター研修室
講師：株式会社ランネット",株式会社ランネット,http://www.lannet-inc.co.jp/,,,,,,,⑤パワーポイント講座,,,,,"11/26(金）
18:30～",勝山,求職者,終了,it-skillb.pdf
1,22_50,"●「ITスキルアップセミナー」（後半・中級講座）
会場：勝山文化センター研修室
講師：株式会社ランネット",株式会社ランネット,http://www.lannet-inc.co.jp/,,,,,,,⑥インターネット＆メール中級,,,,,"11/30(火)
18:30～",勝山,求職者,終了,it-skillb.pdf
1,22_51,"● 「おもてなしセミナー」
講師：中川真弓氏（キャリアプランニング）",キャリアプランニング,http://www.capla.co.jp/,,,,,,,"①オフィスビジネスマナー研修
会場：木材ふれあい会館",,,,,"10/27（水）
13:30～",勝山,"求職者
就業者
事業主",終了,omotenashi.pdf
1,22_52,"● 「おもてなしセミナー」
講師：中川真弓氏（キャリアプランニング）",キャリアプランニング,http://www.capla.co.jp/,,,,,,,"②観光・サービス業の為のＣＳ研修
会場：文化往来館ひしお",,,,,"11/18(木)
13:30～",勝山,"求職者
就業者
事業主",終了,omotenashi.pdf
1,22_53,"● 「おもてなしセミナー」
講師：中川真弓氏（キャリアプランニング）",キャリアプランニング,http://www.capla.co.jp/,,,,,,,"③電話応対・クレーム応対研修
会場：久世エスパス",,,,,"12/16(木)
13/30～",久世,"求職者
就業者
事業主",終了,omotenashi.pdf
1,22_54,"●「経営支援セミナー」
地域活性化の動向
会場：真庭市湯原支局　会議室
講師：木村俊昭氏(農林水産省大臣官房企画官/地域活性学会理事)",木村俊昭氏,http://kimutoshi.jugem.jp/,,,,,,,,,,,,"10/23(土)
14:00～16:00",湯原,事業主,終了,keiei1023.pdf
1,22_55,"●「IT戦略セミナー」
午前：超初心者でも２時間でブログ！
午後：オンラインビジネス講座
会場：久世エスパス　研修室
講師：藤井賢吾氏（アジル・スイート社代表）",藤井賢吾氏,http://www.agilesuite.co.jp/,,,,,,,,,,,,"10/7（木）
 午前：10:00～",久世,"求職者
就業者
事業主",終了,
1,22_56,"●「IT戦略セミナー」
午前：超初心者でも２時間でブログ！
午後：オンラインビジネス講座
会場：久世エスパス　研修室
講師：藤井賢吾氏（アジル・スイート社代表）",藤井賢吾氏,http://www.agilesuite.co.jp/,,,,,,,,,,,,"10/7（木）
 午後：13:30～",久世,"求職者
就業者
事業主",終了,
1,22_57,"●「ITスキルアップセミナー」（前半・基礎講座）
会場：勝山文化センター　研修室
講師：株式会社ランネット",株式会社ランネット,http://www.lannet-inc.co.jp/,,,,,,,　①パソコン操作基礎,,,,,"9/24（金）
夜18:30～",勝山,求職者,終了,it-skill.pdf
1,22_58,"●「ITスキルアップセミナー」（前半・基礎講座）
会場：勝山文化センター　研修室
講師：株式会社ランネット",株式会社ランネット,http://www.lannet-inc.co.jp/,,,,,,,　②ワード講座基本,,,,,"9/30（木）
昼13：30～",勝山,求職者,終了,it-skill.pdf
1,22_59,"●「ITスキルアップセミナー」（前半・基礎講座）
会場：勝山文化センター　研修室
講師：株式会社ランネット",株式会社ランネット,http://www.lannet-inc.co.jp/,,,,,,,　③ワード講座基本,,,,,"9/30（木）
夜18:30～",勝山,求職者,終了,it-skill.pdf
1,22_60,"●「ITスキルアップセミナー」（前半・基礎講座）
会場：勝山文化センター　研修室
講師：株式会社ランネット",株式会社ランネット,http://www.lannet-inc.co.jp/,,,,,,,　④エクセル講座基本,,,,,"10/5（火）
昼13:30～",勝山,求職者,終了,it-skill.pdf
1,22_61,"●「ITスキルアップセミナー」（前半・基礎講座）
会場：勝山文化センター　研修室
講師：株式会社ランネット",株式会社ランネット,http://www.lannet-inc.co.jp/,,,,,,,　⑤エクセル講座基本,,,,,"10/5（火）
夜18：30～",勝山,求職者,終了,it-skill.pdf
1,22_62,"●「ITスキルアップセミナー」（前半・基礎講座）
会場：勝山文化センター　研修室
講師：株式会社ランネット",株式会社ランネット,http://www.lannet-inc.co.jp/,,,,,,,　⑥インターネット＆メール講座基本,,,,,"10/8（金）
夜18:30～",勝山,求職者,終了,it-skill.pdf
1,22_63,"●「起業セミナー」
「創業塾：まにわ創業カレッジ2010」
会場：真庭商工会
講師：井野口房雄氏（社長室専務取締役）",創業塾：まにわ創業カレッジ2010,http://www.maniwakoyou.com/data/jyuku-chira.pdf,井野口房雄氏,http://www.shachoshitsu.jp/,,,,,,,,,,"9/18 (土)
10:00～17:00",久世,"求職者
就業者
事業主",終了,jyuku-chira.pdf
1,22_64,"●「起業セミナー」
「創業塾：まにわ創業カレッジ2010」
会場：真庭商工会
講師：井野口房雄氏（社長室専務取締役）",創業塾：まにわ創業カレッジ2010,http://www.maniwakoyou.com/data/jyuku-chira.pdf,井野口房雄氏,http://www.shachoshitsu.jp/,,,,,,,,,,"9/25(土)
10:00～17:00",久世,"求職者
就業者
事業主",終了,jyuku-chira.pdf,
1,22_65,"●「起業セミナー」
「創業塾：まにわ創業カレッジ2010」
会場：真庭商工会
講師：井野口房雄氏（社長室専務取締役）",創業塾：まにわ創業カレッジ2010,http://www.maniwakoyou.com/data/jyuku-chira.pdf,井野口房雄氏,http://www.shachoshitsu.jp/,,,,,,,,,,"10/2(土)
10:00～17:00",久世,"求職者
就業者
事業主",終了,jyuku-chira.pdf,
1,22_66,"●「起業セミナー」
「創業塾：まにわ創業カレッジ2010」
会場：真庭商工会
講師：井野口房雄氏（社長室専務取締役）",創業塾：まにわ創業カレッジ2010,http://www.maniwakoyou.com/data/jyuku-chira.pdf,井野口房雄氏,http://www.shachoshitsu.jp/,,,,,,,,,,"10/16(土)
10:00～17:00",久世,"求職者
就業者
事業主",終了,jyuku-chira.pdf,
1,22_67,"★相談会（大阪）
晴れの国ぐらし総合相談会
「おかやま交流・定住フェア2010」",,,,,,,,,,,,,,"9/4（火）
10:00～15:00",大阪,"求職者
就業者
事業主",終了,,http://www.iju-join.jp/prefectures/okayama/233000/k/3745
